1161 170 310 1362 1954 12 956 57 170 298 11076 1201 156 1793 899 507 434 37 440 2608,1,107874
1013 787 145 2304 183 11 9 688 2 266 770 1013 2304 183 11 8 35 749 968 3539,1,107933
1656 346 302 7 264 271 1656 346 919 3092 1689 77 302 7 2676 56 15 635 5661 10492,1,107945
769 101 349 152 3066 87 612 101 801 878 349 769 35 2977 498 3098 164 164 270 34,1,108033
6497 612 1188 468 940 476 156 2876 62 6538 6497 192 131 258 1493 468 344 470 173 3702,1,108123
9271 190 1099 215 6233 317 317 4400 5742 9271 880 190 1099 215 466 118 607 594 4757 317,1,108170
672 829 175 780 2341 173 672 342 1398 829 175 258 121 53 42 9 56 1378 780 2341,1,108192
1118 1839 3169 167 3358 85 136 13156 23332 763 650 136 259 3169 167 254 19 3358 85 259,1,108216
168 9 5527 8000 561 53199 1306 5527 359 3 2148 182 1857 5 88 2542 12 466 31 996,1,108255
177 5374 504 53200 2990 48 893 2269 232 27 5374 27 504 5374 2990 62 48 177 2990 3089,1,108301
31 3687 935 2557 935 862 1763 720 935 862 304 72 873 11 68 67 301 862 4 2557,1,108331
12 800 1105 1224 38 56 9 1494 1105 1224 175 4 12 800 12 1105 1224 38 4 260,1,108357
690 288 1010 959 860 770 9 962 71 2756 876 488 690 288 1010 959 860 1490 11781 141,1,108402
58 84 83 130 867 84 3712 4268 66 35 278 84 1011 810 228 387 305 172 376 58,1,108409
203 823 2035 1485 9692 893 6239 203 823 2035 1485 9692 26261 300 1753 35 43 203 2425 2400,1,108505
153 66 184 21 350 153 66 184 21 450 2583 1833 2552 647 534 325 10611 1594 36 3617,1,108560
9282 1553 300 54 156 1990 752 965 770 1845 267 9282 3941 264 458 3372 156 55 351 267,1,108598
15 155 3 828 4811 975 975 218 576 4 3 1835 173 102 3 12 579 155 25 828,1,108783
3528 273 1101 310 104 95 48 3 744 67 41 110 208 173 153 3 1101 310 364 273,1,108792
3094 175 1023 358 4186 2 19 137 3094 38 35 10844 19017 316 30 782 1039 84 1 223,1,108797
3907 5648 382 251 2734 2252 823 4797 9840 826 9 248 1642 179 698 162 1642 179 248 5119,1,108842
42 5323 1834 3 268 2363 56 120 31 281 159 32 151 42 5323 1834 3 724 94 3,1,108848
8237 138 584 5677 113 584 8237 138 1204 156 4346 945 5677 160 3282 635 341 1354 36 8424,1,108860
8180 3712 2422 1793 64 3712 2422 124 167 7 2641 2905 3438 66 1054 1342 7538 8301 3712 2422,1,108886
482 997 178 167 68 72 265 167 178 1148 167 213 161 371 482 393 4125 3991,1,108890
18 155 5 9662 195 9662 4 195 317 1 317 88 2349,1,108912
8379 956 57 1060 504 1195 61 641 51 61 641 340 953 523 24 3210 504 1195 383 504,1,108930
1148 5779 900 247 156 1662 151 417 247 162 266 3092 516 864 9 5410 505 168 9 3815,1,108945
216 333 2557 474 11 14042 474 11 1 349 1 1142 333 2557 1 2557 789 388 349 1,1,109009
620 915 10 202 10 915 856 1361 47 12 3 18 412 1038 915 1788 18 412 283 5,1,109027
268 2363 1743 2472 113 1158 1743 2472 206 2635 268 401 2 200 2 2058 1158 766 4007 40,1,109042
1284 11 191 1770 1459 68 2776 191 1770 1 1232 233 3658 128 7615 213 422 1284 11 55,1,109044
32 5636 137 32 96 32 2646 251 511 4 12 128 240 89 68 237 1745 3 511 89,1,109048
501 3559 491 2005 3 4 2005 3 5 95 3166 152 1113 4238 812 690 31 135 35 435,1,109071
28 13 39 28 194 13 39 65 1639 43 3705 17 830 228 1990 5633 870 1149 1299 54,1,109160
10945 835 206 45 501 75 10945 835 101 580 1915 541 14 939 2044 75 7618 53250 66 160,1,109261
782 305 841 100 631 4 5 782 305 128 467 1 5 155 841 90 100 631 286 447,1,109334
7372 13 2140 277 64 849 28 1436 53 759 305 4062 56 2665 238 179 993 13 441 502,1,109372
513 2971 4606 445 3710 497 513 265 2971 4606 445 1 2 5761 9549 474 20153 43 635 341,1,109389
1433 1839 225 1760 2799 119 1199 3 12 41 1 368 596 1248 225 1760 2799 2248 71 4699,1,109461
344 468 1338 44735 2349 899 22018 5991 1649 1127 612 138 1133 1910 44735 717 795 2349 2867 15,1,109474
1216 411 53 5695 544 63 125 5695 544 1364 5221 1646 544 301 9119 3192 544 24 675 1964,1,109515
538 128 1165 4 12 5 311 395 1165 5 5 538 1175 204 3,1,109528
739 125 288 893 75 845 125 288 113 62 49 739 125 288 3946 206 420 558 939 1023,1,109567
367 32 1396 833 110 128 152 96 183 154 1 4 833 1868 201 8774 1345 114 1396 833,1,109577
5275 328 22 777 1697 231 1149 4 1 1934 1124 1103 68 56 125 231 709 1147 5210 13,1,109582
3765 1937 1822 56 252 120 173 217 28 1456 996 1456 6 1958 1442 39 53256 217,1,109613
2284 567 3 94 3 342 12 389 159 56 9 4893 792 499 497 8 499 14 497 52,1,109679
1089 85 820 4 2139 101 74 96 1600 480 1089 4003 769 820 1633 62 36 34 250 1875,1,109813
780 2341 9 372 3107 57 4 824 84 2482 610 27 310 821 3107 57 289 2482 12 728,1,109889
162 1767 3 32 53266 278 84 2172 729 75 162 13211 278 84 205 218 183 310 306 90,1,109957
702 753 615 84 56 120 4 278 84 38 4 170 112 615 4 753 170 439 972 333,1,109962
415 184 3 63 2338 15 14721 63 140 82 184 3 53267 71 2223 988 571 316 71 2223,1,110062
43 912 834 1488 4 12 5 155 68 912 1049 6394 25 157 912 834 25 1191 1088 3878,1,110211
501 934 18 13 304 809 6197 10 31 110 241 13 304 1646 85 85 50 6 3176 589,1,110239
107 84 267 2733 9 2239 7242 236 9 3082 128 2733 107 84 152 41 2733 107 84 165,1,110250
2 2835 299 2588 6122 3266 202 1571 6122 3266 202 6116 710 382 167 18 41 328 1363 1259,1,110273
7263 232 190 1007 3 101 3 35 190 1007 3 43 793 489 399 62 189 273 3 67,1,110293
169 63 1718 3178 3241 645 2172 68 275 275 275 380 275 1718 18 275 897 297 842 2349,1,110327
32 1397 438 799 44752 3930 10769 519 188 799 34918 2507 10769 438 799 3037 44752 5762 32 9633,1,110337
393 231 2668 1279 411 1149 172 217 28 68 57 393 231 13 1 1014 1149 1196 1196 39,1,110345
1306 5338 3 244 569 2273 56 203 244 3 184 11 5338 320 11 87 11 1364 87 74,1,110407
270 135 87 3 360 24 107 92 300 79 1471 94 22 56 60 87 617 184 3 135,1,110427
2853 80 218 1514 566 497 994 80 218 193 25 1 1 19 3273 1269 57 2 105 1269,1,110444
1373 28 2573 210 555 474 11 5458 342 2247 12722 923 6377 412 2642 9745 404 52 3310 672,1,110534
1438 2589 107 827 104 15 1438 2589 107 1500 3144 564 204 1285 137 19 456 36 433 480,1,110646
5349 1924 8724 30 1894 958 2175 1325 698 1176 7 113 428 86 5349 1924 2471 2648 3413 404,1,110654
598 338 84 311 18 41 598 338 941 311 1 61 104 4226 218 1 1521 311 1 598,1,110702
612 101 190 43 67 1110 1314 67 878 340 96 1261 878 1 157 3066 68 328 2603 219,1,110709
9 3012 564 1241 754 7246 10572 43 203 10949 514 2368 564 2736 1241 792 18066 10572 9 457,1,110722
12558 24026 2563 9 2479 2093 53277 15792 36 45 1160 5 44 1 12 125 174 4107 759 800,1,110797
43 163 695 4317 9 322 53278 43 96 1059 163 212 695 79 734 403 4092 1564 514 9,1,110808
1024 785 520 4394 3590 10 359 204 7342 2313 1024 3349 777 783 69 7342 187 1165 7342 36,1,110871
261 18 272 463 945 363 152 113 75 463 179 194 1859 78 210 2683 1280 28 53 61,1,110872
1956 176 872 366 37 304 304 488 19 15 322 8 1192 2563 5 4 10894 2882 1043 33,1,110877
3492 184 2934 2934 875 146 300 9 2483 75 513 3671 258 471 263 4516 359 2934 212 1488,1,110922
2604 385 983 601 983 601 821 130 2728 268 1113 1988 141 70 511 1097 6780 74 74 318,1,110962
155 1101 3 4 1101 3 1010 339 119 3 4 5 95 483 434 53281 74 364 95 20428,1,110966
248 226 121 400 445 401 62 248 226 121 400 445 264 2931 2 10 21484 7453 2633 31,1,110987
888 384 1765 6438 401 62 15 587 621 888 293 384 1765 111 579 1249 96 163 67 184,1,111059
1480 1615 337 179 50 893 1047 56 337 179 280 93 40 659 1111 416 493 93 40 337,1,111066
2022 2086 124 138 566 4454 3380 2086 124 138 843 4234 124 1617 2395 3359 952 1753 8037 4662,1,111097
945 1978 682 443 167 1010 102 38 265 167 970 95 102 38 1978 682 1978 682 364 265,1,111127
1258 1083 640 2258 375 708 47 866 794 816 61 791 36 227 290 340 687 1053 2747 7,1,111176
387 820 11 32 14930 339 119 51 68 184 11 4 358 68 387 820 11 820 730 157,1,111310
325 3022 1566 1979 152 317 15 116 85 1132 98 173 186 317 152 6 593 1240 1124 318,1,111312
686 2247 73 4596 3710 56 9 1108 16 150 4 211 1009 319 550 134 397 367 15 686,1,111327
480 265 251 12 3 1165 4 358 63 12 3 63 340 145 3 674 737 1860 422 74,1,111379
7859 1763 213 177 51 2172 327 177 51 213 385 68 7859 51 396 1113 342 385 213 118,1,111383
501 395 167 265 501 3273 2459 2 9 35 167 12 3 501 228 395 265 587 23 57,1,111404
57 543 223 57 3832 4 57 101 109 5481 784 1902 223 784 87 5 439 600 7170 600,1,111450
58 834 606 80 21 875 7572 2122 12472 10 359 2 1212 504 285 980 53286 1065 1 491,1,111480
621 1544 5230 283 2 1386 805 2345 4043 1193 1193 1568 4497 149 1608 5566 174 579 4497 283,1,111510
685 311 181 9194 7824 783 33 671 33 78 4 33 5 311 186 3064 33 4 5494 18,1,111514
131 4315 1019 3327 5571 13243 2216 3798 1567 5029 1792 804 4511 53288 284 29437 2734 12718 1019 490,1,111519
628 835 1808 53290 6708 296 328 543 1470 72 163 1912 1070 1309 661 2678 988 359 1681 184,1,111566
406 10341 326 10341 326 359 345 100 1848 243 668 168 100 515 479 515 580 378 110 100,1,111576
4448 2106 288 2106 3261 288 152 288 1889 182 561 288 157 157 3261 31 2493 683 36 213,1,111581
2907 73 201 441 1482 1472 466 5 423 15 1973 155 16 10169 307 1482 1472 686 675 63,1,111603
231 995 17760 1386 56 270 4893 698 657 1238 9 13 39 6 6 13 39 6 6 223,1,111648
53291 54 126 3558 2840 1019 54 2764 9 65 1004 300 3366 18 7 6611 209 1384 62 54,1,111670
328 1118 376 1818 163 4 17 2446 2370 6800 3717 50 37 751 50 37 79 1693 376 1818,1,111694
153 635 1343 714 941 337 404 126 75 7634 557 1991 1343 714 1615 5235 153 420,1,111731
4959 1032 46 134 173 1433 2016 570 2278 1032 4959 1032 2 116 46 198 4959 252 1725 173,1,111765
6970 1193 374 18 5963 68 315 6970 1193 801 18 5963 374 19 3296 4432 124 108 52 737,1,111794
52 389 10 101 349 1029 1924 10073 3117 1410 389 10 101 349 342 866 2057 638 605 258,1,111830
755 161 4239 218 367 10090 12011 5795 755 161 4239 218 2805 1302 71 999 30 1201 2804 225,1,111943
2583 758 1996 4 237 87 151 8358 3 8358 3 4 44811 5 217 1614 87 121 140 44811,1,111950
268 2363 7 4774 28 247 350 296 66 7 4774 28 247 208 3229 1131 497 25253 145 1032,1,111980
1419 8237 138 806 1036 282 8119 120 8237 138 568 448 540 733 5978 282 8119 806 97 497,1,112007
2 534 1163 1019 111 218 53300 495 173 415 1163 1019 7 56 50 35 101 57 81 144,1,112024
3534 1769 28 1258 75 43 420 3534 1769 28 1258 220 162,1,112079
663 217 334 6344 569 296 5297 5 7 450 1 383 140 3177 11 31 3177 11 580 217,1,112127
1787 715 1589 649 1319 156 4587 8 9 61 104 152 609 2990 2 172 24 3670 1787 240,1,112137
343 79 413 306 306 294 154 53302 306 294 154 723 1688 5066 413 306 4603 379 351 6346,1,112154
739 1512 241 288 245 1404 967 2061 535 126 9 499 45 4517 754 201 739 1512 241 288,1,112218
3379 1901 284 2294 558 1875 75 30 699 3379 1901 284 2294 2446 163 32 508 1649 468 648,1,112231
2262 3307 786 824 338 61 104 333 1341 639 165 15 155 147 266 824 1768 109 197 436,1,112239
334 117 5 217 1017 4 15 192 51 217 1017 2 2 34 4 117 74 113 62 11946,1,112269
753 100 167 5249 6298 3 4 21739 5249 6298 3 130 53311 317 1249 424 100 167 21739 741,1,112320
81 421 281 445 4 183 281 216 1 272 9 1052 1993 96 81 144 130 35049 1232 74,1,112329
2504 3854 73 1353 73 54 12909 1943 61 104 2504 3854 73 130 906 43 114 10229 1353 73,1,112337
21 1583 672 12 2326 21 1583 12 2326 21 1583,1,112357
972 366 1164 1292 12 1397 4070 31 5 44 873 329 724 304 44 1246 15 2718 580 4542,1,112362
1118 2984 4375 670 2984 4375 670 568 130 377 670 506 94 1060 192 9 2988 5282 1389 46,1,112397
610 27 3960 83 152 20 1681 27 35 83 20 88 20 186 20 3960 83 20 20 88,1,112412
8775 789 2196 202 3335 3721 1387 530 56 202 15 67 695 163 37 37 1902 25 37 432,1,112417
35 388 478 1622 436 734 11 167 4 358 79 388 1622 7028 74 1 201 255 410 734,1,112426
1850 41 1953 2232 2261 234 936 952 306 1953 4648 1356 48 3 41 2232 10170 14 1044 2232,1,112443
936 319 2610 163 630 612 1188 2172 4 87 96 101 222 349 4 25 157 39 697 1672,1,112481
31 1414 216 1570 1 184 216 701 2531 68 347 1180 1324 5 31 1414 184 216 2565 922,1,112538
190 165 3233 3710 152 32 278 84 12 59 717 109 190 165 59 239 62 183 1117 12,1,112564
755 1082 778 179 2634 5 5626 13 5626 5626 195 27732 207 277 219 13 6 1360 3165 2140,1,112575
771 193 1351 298 4 1249 67 163 35 1280 34 157 497 994 2647 157 1360 1351 298 363,1,112581
5284 737 768 421 154 4 96 183 1462 119 154 41 365 48 3 3 656 2145 793 1031,1,112593
31 12 94 38 391 738 152 38 1488 278 301 94 12 306 709 23 75 391 134 152,1,112619
1216 8364 670 4 26 426 87 1740 163 96 523 229 345 20 26 1 1758 151 21 181,1,112627
43 61 3654 595 104 5 61 3654 595 5 7 222 361 340 5 313 61 47 866 5,1,112651
368 444 12 95 21 201 1093 83 368 444 12 95 53319 376 343 545 95 21 1697 21,1,112657
192 11 87 192 51 749 912 410 174 192 11 912 410 174 1169 1008 746 67 1206 2491,1,112677
367 1606 1433 95 1638 42 1202 758 960 196 2918 196 1606 1875 77 725 147 75 837 142,1,112679
672 95 274 95 2449 672 95 102 175 2235 672 95 12 637 102 175 2235 8446 295 169,1,112715
446 1675 323 211 920 174 211 211 1905 550 920 174 211 114 504 1486 211 243 323 211,1,112733
15 44 25665 216 31 1336 169 15 44 25665 216 1124 1103 6685 5668 252 2 198 7358 6423,1,112735
6506 1866 203 6506 340 207 45 1377 11790 340 456 26 91 1377 2357 1976 402 47 3924 713,1,112751
32 3784 127 144 127 208 218 373 1132 516 208 218 8824 81 144 350 635 160 75 17,1,112764
54 367 734 267 682 597 286 4269 3778 54 385 45 413 3139 778 179 1507 865 1659 5998,1,113811
2351 299 1196 1196 134 276 2351 299 1196 1196 134 276 75 1651 17 62 515 120 2546 10448,1,113840
8910 127 1428 56 10 929 61 104 824 386 365 1308 20 726 1161 575 20 212 250 1161,1,113842
9 1708 286 479 2530 893 8 56 48 9 1708 38 56 9 756 48 693 727 372 412,1,113961
4128 921 193 294 224 4 89 294 154 306 197 16 110 685 5 299 921 34 70 1665,1,113968
672 17916 1 4 278 84 31 5618 4274 246 38 937 239 3513 2650 83 18380 20152 12786 364,1,113989
1494 660 22 1019 1419 173 48 138 2162 1325 10863 5394 66 10566 375 614 608 20284 6005 375,1,114034
94 274 199 177 335 1264 68 27 3378 1099 609 204 151 27 151 21 507 434 8684 19,1,114040
54 5 116 85 4 1 1 130 56 1329 46 1 993 118 116 18 149 2847 2847 347,1,114055
297 2949 2005 21 4 3 165 155 3805 766 640 3339 1473 28 2332 6 1476 1476 7078 7078,1,114205
3112 107 179 208 179 1840 141 9 4893 4992 5331 35 107 179 1275 62 483 78 483 340,1,114234
183 2037 62 183 289 27 20 289 20 31 2533 20 2240 503 1573 503 4 358 172 183,1,114241
5735 1199 159 1199 4 1199 48 3 744 67 41 208 105 2875 74 159 14 1199 270 808,1,114243
62 62 335 8421 56 2563 9 250 284 1817 1220 1871 23 1970 1522 94 688 528 5053 9092,1,114245
606 868 177 2225 1794 177 446 1794 177 606 39 177 35 1794 27 2 50 1794 2569 49,1,114251
4087 55 2 3033 36 4049 1050 30 153 825 79 568 722 1217 2844 4087 6701 1309 3645 3033,1,114344
610 27 417 610 27 2401 175 1754 610 27 1161 575 70 8544 4331 417 65 1404 610 27,1,114458
1540 10522 36 45 3978 3833 9 95 284 2201 4733 5190 61 104 184 3 1178 3137 11 159,1,114512
1027 121 466 1 14 1902 4 121 466 1 879 1280 1693 1539 1280 83 1 116 184 163,1,114528
16 2604 349 478 1955 5076 4 186 152 74 1 478 1955 87 478 32 781 1432 56 120,1,114540
958 126 32 413 96 54 4861 2842 3013 1632 2868 906 284 1814 77 458 429 1016 143 53341,1,114555
520 90 2225 1944 90 113 370 2 78 18 1170 46 77 1063 520 1631 1124 503 851 37,1,114590
634 491 35 682 152 3162 1106 43 2165 31 1556 97 682 347 1193 53344 801 2165 682 35,1,114591
61 1383 184 174 687 537 361 61 1383 663 31 817 1899 67 383 140 917 680 1835 14,1,114607
354 2770 11 656 491 35 55 72 354 502 101 1902 502,1,114640
639 181 4450 824 824 639 181 4450 24330 824 824 9 2239 847 13091 48 18 7 4 123,1,114715
3517 997 222 143 752 507 3399 9 477 10766 727 64 162 1508 267 360 400 773 521 46,1,114738
2184 107 241 277 483 301 411 483 1011 590 32 2184 305 128 483 301 411 483 483 1011,1,114745
907 261 894 3812 12760 321 176 5990 4 92 573 2566 1939 297 467 434 170 1 6 13,1,114886
281 444 553 107 84 104 281 444 553 1 2 844 1375 159 174 31 32 918 281 159,1,114909
148 1192 3307 513 672 12 95 21 804 569 327 148 3307 22 118 4498 2878 2196 2939 8634,1,114943
121 363 1831 138 24217 53350 6447 530 727 545 99 974 86 20440 22869 11776 22870 234 512 84,1,115001
3112 2042 306 4692 154 19 2410 18 921 188 608 4 229 41 4 632 20 4 96 183,1,115030
1745 21 1826 273 21 31 1745 3 1356 1826 273 3 119 386 1364 31 382 27 1356 27,1,115061
381 4256 69 218 397 5 5 73 2187 381 69 69 218 212 69 742 280 2100 3309 139,1,115091
4121 8076 2 168 547 411 15 4121 415 297 2792 301 6918 411 297 3170 697 2030 301 169,1,115138
3410 5539 6505 3757 96 51 387 174 3410 53361 457 337 163 4044 162 225 562 144 7034 3757,1,115145
3590 12621 10 86 2377 1158 4103 295 479 899 7060 5 7 178 17 2630 2461 12 1025 56,1,115216
2663 341 272 619 21 3710 62 465 167 53362 21 102 21 102 175 113 49 4000 619 21,1,115231
306 3191 6713 183 310 175 3872 496 1139 1597 1380 399 10268 519 43 1437 343 306 53 949,1,115281
549 425 11540 6 549 337 425 4600 8 1280 54 842 13146 73 791 675 2153 6419 6 549,1,115416
5532 298 1521 247 873 11 1160 44 1 472 1096 5622 1521 281 591 480 5532 298 11215 4428,1,115442
1497 5574 671 81 152 12 72 81 11 100 743 2643 439 1322 150 582 395 31 81 233,1,115446
183 274 27 659 689 25714 8986 608 1601 38 856 289 27 659 689 151 27 183 841 352,1,115449
5235 222 1937 261 1990 5235 905 4234 2 965 770 56 9 1239 62 8 1836 2275 18832 647,1,115526
1419 2419 6276 1428 450 2188 6276 1428 810 530 528 248 1419 234 29 17 1037 4351 826 8,1,115549
48 138 293 875 140 875 1170 67 163 45 9889 117 812 111 21 1498 2916 1170 87 163,1,115657
774 285 446 1286 14382 54 4 969 5 32 508 78 85 969 5 110 663 4 358 79,1,115695
368 444 12 959 21 201 2251 12 32 151 959 21 789 368 444 201 8 9 12 32,1,115727
3289 85 749 41 655 807 155 5512 447 69 4821 510 41 41 524 742 3289 85 247 20048,1,115749
489 301 81 41 1216 34 216 5565 4 344 639 4 793 907 489 146 749 47 367 2107,1,115823
700 4016 404 2172 1008 450 66 4016 404 5 79 1743 2472 1616 4871 700 28 51 1876 53377,1,115825
3248 44902 2548 2351 5230 9 643 962 19002 876 488 98 28 86 3815 826 178 3248 44902 501,1,115838
83 11 412 32 100 3560 61 104 11 412 100 3560 79 20 39 277 1 12 72 365,1,115839
80 26 20610 958 1325 919 450 30 64 80 26 20610 704 948 8085 1139 82 630 514 914,1,115866
1344 261 1078 795 1006 28 210 1455 9 71 2756 114 514 1 217 28 344 2317 909 996,1,115908
6350 2683 3011 573 2237 306 141 152 25 78 57 141 306 113 1035 1345 573 2237 113 217,1,116042
1610 130 205 2246 1007 199 899 27 7 2596 2769 12918 156 4055 327 847 3322 1007 609 1610,1,116082
926 463 18 19463 1104 778 179 1433 9 864 9 1238 962 2387 2542 488 78 463 2840 1019,1,116101
1583 1527 159 315 21 41 208 4 315 3 109 11808 98 393 1527 159 368 47 155 1583,1,116139
53 478 138 68 478 1955 74 1 799 926 1432 493 1955 709 246 4 358 79 15 44,1,116200
1206 6863 2317 43 1206 9671 1034 297 6863 952 302 318 653 85 18 1206 4935 827 104 53,1,116209
546 393 231 57 85 588 107 270 1006 393 231 1014 1149 4 2559 8773 546 393 231 2910,1,116269
459 57 1306 1438 388 114 252 101 1306 113 2285 101 97 1438 388 2285 875 27 2285 51,1,116304
72 6138 36 45 62 780 2341 1580 56 15 488 367 96 72 2514 67 163 32 1078 2286,1,116312
80 2889 10 337 867 1488 175 38 80 1872 5704 11252 4 615 858 337 867 1488 38 1465,1,116313
685 1215 374 85 497 5 110 241 85 5407 299 13 2779 374 40 1215 374 85 113 62,1,116328
755 1212 307 2496 10949 85 71 479 1485 2496 71 13937 3364 53394 31741 571 307 307 2562 477,1,116336
1101 3 670 2779 1877 155 56 206 120 13 8125 13 991 155 390 90 991 2779 491 463,1,116344
107 193 1666 21 142 1108 9 1004 845 846 4 21 65 278 172 2325 279 4 28 172,1,116362
672 726 841 1405 21 4 1405 3 130 552 240 32 2550 229 247 173 5503 552 579 17071,1,116395
783 1161 426 54 2 46 436 8008 920 1401 92 54 309 33 33 37 314 33 3035 33,1,116430
110 226 1300 6982 43 137 643 951 1248 3534 524 1407 44918 40471 2586 5503 22 32 53396 3637,1,116445
12 1452 1028 151 21 1651 17 56 252 252 4 476 352 92 151 21 173 12 3 1452,1,116467
381 10368 154 630 2918 68 381 10368 154 162 10368 154 379 57 101 96 34 157 400 216,1,116476
11 838 1561 144 32 87 523 11 4 26 157 601 144 101 434 9081 11 96 838 87,1,116548
332 1691 203 181 3610 32 127 60 919 24820 584 278 38 1455 304 1691 229 84 648 319,1,116649
4101 23583 539 1847 3948 642 3948 642 1111 35 182 1859 7486 10043 10696 842 2 1309 668 330,1,116671
201 989 2789 4206 10 3710 495 79 241 24057 972 7330 1014 32 508 241 299 40 31 110,1,116730
980 155 731 38 1495 4095 4071 731 10 53 2867 71 2756 169 961 41247 412 40 248 250,1,116749
1366 1194 365 1579 15 1840 288 68 15 25 1840 4455 288 68 365 1579 238 971 7078 3260,1,116756
2047 2227 208 6110 2 1219 62 1640 821 208 138 744 67 247 196 250 892 14 1365 5945,1,116847
5214 10 9594 3006 5214 10 57 346 856 751 28 1252 329 344 4366 210 383 22 599 1226,1,116896
1179 3 84 242 1393 3 111 35 3 310 1249 1 94 61 104 1179 1 12073 369 24911,1,116924
1029 53400 16593 537 361 271 1712 2172 893 428 10942 53401 22 220 537 361 806 271 1712 4055,1,117009
1462 2583 69 2583 69 7213 1487 1970 1450 8 64 55 1163 69 8206 144 1212 2614 8206 144,1,117036
1749 177 459 73 99 83 536 80 7 27 1749 177 459 73 3981 7 2973 177 122 27,1,117090
3684 202 6120 18 1490 3686 347 1035 435 18 79 6120 18 6120 52 3996 259 259 259 242,1,117104
1631 377 545 135 919 982 56 1631 937 5 20 13704 1271 12 567 94 5638 1311 118 2,1,117151
1211 3362 202 893 428 3362 202 695 138 910 1294 358 56 87 695 101 1261 1530 28 68,1,117169
64 320 98 85 1012 663 62 110 185 18 1452 394 2204 110 311 1538 1035 85 98 9,1,117191
620 2607 298 3815 1023 620 2607 298 2388 22 3362 202 31 8 36 8050,1,117213
99 25386 27 80 360 1214 609 566 1150 459 99 27 499 45 49 3006 25386 27 80 360,1,117267
2383 446 85 173 633 53408 87 638 120 3019 166 1506 3019 1053 515 390 3250 2807 3019 166,1,117332
422 1288 3202 1841 3278 11 67 1756 3202 4966 1841 3278 11 19 711 1248 3685 30 3278 11,1,117337
2882 461 271 1712 2172 827 45 3534 2882 1043 271 1712 470 36 45 1096 378 99 2397 64,1,117368
1118 340 468 36 45 49 2047 3508 340 468 340 468 1600 612 101 162 942 148 273 50,1,117460
563 407 92 4438 288 770 9 71 2756 1309 3645 8 15 3894 156 4005 4 59 238 855,1,117513
10682 810 3258 3258 647 19 5805 2419 86 3566 8364 810 6683 761 464 53412 2039 3566 464 8364,1,117517
7153 18 323 1167 6840 43 16072 301 809 53418 4339 2 301 323 16072 340 7123 1432 24 4339,1,117579
9 379 95 21 62 95 3 1527 444 1090 4 379 95 3 1527 444 1090 3,1,117608
728 1553 741 1 1 728 400 1553 34 1 157 1 124 34 217,1,117609
71 1779 491 2172 893 450 341 48 138 1779 4055 1029 71 1779 491 4634 153 268 5058,1,117622
9 267 1299 28 1 9 152 1299 28 413 1 588 261 9447 1 9994 39 704 593 62,1,117662
980 209 111 691 4 442 111 691 130 12 956 689 2052 4382 1205 980 34 643 34 980,1,117684
492 216 183 11 4 96 128 216 1 4 26 730 2169 24 201 1570 730 1 52 1570,1,117719
4448 8480 6797 756 61 104 23410 166 70 8480 39 34568 330 17 75 546 22 2 269 448,1,117735
297 18 21696 3742 1481 56 3742 5030 79 33415 8725 514 2389 1807 1970 1023 18 110 241 124,1,117786
715 1745 21 1745 173 184 21 476 352 92 217 3 1614 489 1745 3 1745 12 648 1745,1,117878
1419 120 299 2686 806 2003 18 122 1382 1635 29 43 399 6231 9 124 197 198 252 45,1,117891
1351 326 118 1621 2078 919 1133 1910 1351 54 86 9131 1552 1455 1351 7 2641 513 1351 326,1,117915
4021 148 214 30 2483 75 332 9 770 3192 2 75 841 10037 341 725 234 10 433 145,1,117933
246 859 27 12 73 61 104 5025 1277 27 387 859 27 1230 289 278 1586 68 27 1377,1,117939
2 2551 96 1216 3740 10 755 1216 3740 10 1073 360 19 4 780 15 104 524 10 96,1,117971
192 51 6733 174 4 74 74 15 1584 466 192 11 1606 79 192 11 6733 174 1592 31,1,118008
110 6289 100 1579 288 86 2472 56 53 100 38 1133 914 705 8050 9 4 1249 1 4,1,118037
2057 117 28 57 171 804 2057 1607 1212 619 2241 1948 11279 2294 2264 231 799 341 284 1607,1,118101
31 154 394 194 3348 31 265 154 1152 179 50 194 3348 305 1138 185 54 212 499 45,1,118117
1063 53434 22 374 85 1541 13 676 393 15 98 30 31 18 13 676 15 98 997 1063,1,118138
655 228 134 4383 2016 524 428 4383 2016 524 1032 2926 165 546 642 910 548 524 1312 3227,1,118183
1158 2107 7 499 45 1158 4007 6264 4964 2107 7 2019 521 1264 1738 184 147 43 2019 566,1,118185
15980 177 81 51 68 27 23713 12 72 81 51 35 41 151 1010 289 12 13 95 274,1,118246
90 326 82 14241 821 90 326 12908 1248 30 1294 358 230 520 381 65 447 69 1931 90,1,118336
1082 2766 38 8624 4663 691 2239 8 2387 9 566 1098 3372 428 4203 53437 296 38 8624 4663,1,118362
10911 444 12 389 597 3 165 155 597 3 336 340 2516 1 6960 1 75 137 168 9,1,118376
10476 44945 10 53442 8174 1965 11 4655 19263 2172 156 893 7478 44945 10 753 4655 19263 104 197,1,118396
8974 38 492 4 1005 125 72 539 11 44946 3716 5499 1031 8974 38 519 2355 26 3716 44946,1,118444
829 38 4733 3710 53443 901 126 428 829 38 3859 1281 25708 1467 38 1384 514 160 415 29304,1,118469
4468 10368 224 1067 78 349 261 893 428 2281 20736 768 51 10368 224 1067 78 349 261 396,1,118479
